Region Tag,ID Number,Homelands,Subsistence Building,City,Port,Farm,Mine,Wood,Arable Land,Provinces,Traits,Arable Resources,Caped Resources,Naval Exit,Prime Land
STATE_GOIAS,666,cu:brazilian cu:nordestino cu:afro_brazilian cu:tupinamba,building_subsistence_farms,xC2B97E,,x57B1CF,x68CC1F,xF01E32,40,x1D51EE x184B61 x66F3B6 xA02D57 xDDAD82 x2694E0 x2C715A x28C4BB x26A74D x687432 xA04190 xE40A29 x695BDD xD5ADF0 xEDC084 x37E1AD x22CF25 x5F1A82 x087FD3 x68CC1F x4C4DCE x8CB3DA x2F75E0 x12E97B x424959 x47CAD2 x3F707A xB222D4 xFF81EE xC9A5A3 xF75947 x409F30 xE4A7DA x28361D xD8EFD5 x2EDF1D xBE2D5E xB518E9 xEB754C xC8814C xDF0733 x364382 x266D5E x63E255 xDD0A20 xF41C9C x881C3F xEE4885 x3A3D31 x5022D9 x537644 xE4F5E4 x353CC4 x14A9B7 x75C440 xC4B006 x6D14BD x7C0E6D x6526AF x8D3998 xA59A91 x7DEBF8 xB914E5 x29DE5E xC7D39A x7CD983 xD4E7CE x774C4A xBE9939 x0335B6 x94E0A3 xC8AD6E x5C3AFC x48E459 x8985ED xA2A177 x030718 x7EE37D xC42C8F x204F5F x2A7D3A xF01E32 x35B9A6 xD6276C x92BC48 x990CED x807EC6 xEE95C4 xF7FAF1 xBFE7B6 xDD4517 xBB0697 xBB5AB2 x5F8837 x5C0902 xC0126C x5592E6 x8A7AE1 x9732AB x28B344 x66894C xBD890D x65A627 x57F295 x93C71F xC2B97E x045CE0 xB7A07A x8ED5C9 x8B2ADA x891E70 x5433F8 x0A9917 x30692A x57B1CF x593E5A,state_trait_amazon_rainforest,bg_rice_farms bg_livestock_ranches bg_tobacco_plantations bg_sugar_plantations bg_banana_plantations,bg_logging=16 bg_fishing=7 bg_rubber=16,,
STATE_MATO_GROSSO,387,cu:brazilian cu:paulista cu:amazonian cu:guarani,building_subsistence_farms,xB9F1FF,,xB3B0D7,xE02E9A,x68945C,60,x04B286 x17D536 xF2431F xC6CED2 xDD8728 x4236E9 x6506ED x75C6D7 xDFF7B7 x2B1252 x8AEF71 x758198 xA6F2B7 x265206 xC585D3 x1F354A x22EC82 x0076E6 xA6DF31 xA85298 xD247D2 xDD69F8 x6696CA x184722 x182380 xE02E9A x60720A x724C74 x2FB187 xC26C9C xF80839 x9857EB x214090 x41EA08 xC67143 xBE0073 xD247CC x0656BC x4EA25F x5B1757 x8EFA19 x93F111 xCEB8CB x34DF8A x4F11D7 xC84C89 xCD6F40 x86F093 x12B65A x040C17 x618E48 xE11FD3 x3F2C86 x11330B x1774C8 x2C6278 x81412E x5806B4 x861B98 xA199C6 xABFA19 xBA3D90 xF9F924 xFB3C67 xA30D13 xFC7A98 x27C08F xF88DAD x364BA6 x2B826F x92C628 xF6D554 xEFAE40 x919690 xA5E152 x9B7537 x3CD803 xF3DE48 xD370AE xD8956A x98A3E2 x7CD432 x7E10B1 x0F0F7E xECCFD7 xA7C769 x01BCE8 x5ADB44 xD38892 xEB9C41 xABA285 x6EBBB7 xA28D6D xEB26F2 x643D81 x776B49 x26F90F x29C483 xA25E6F xE72C6E xA4ABA2 xCFC8B9 xF66667 x87D837 xAF2A17 x4D9D8F xA3DC23 x0934A4 x754421 x8D8F6C x9AD896 xA8A2F7 x277DD3 xCA0FAC x0C5436 x50F389 x42A2E2 x5A9A8E xABFB77 x0787AA x10504F xB2B9BA xBC53A5 x0141D0 xFD8937 x987D0C x25BD9D xA4140F xDF45EF x3EA80A xE18406 x3B9107 xC2EEA7 x15BFE8 x9ED33B xFD215B xB3B0D7 x0A7262 xFA2457 xE8512C x6C5723 x25C093 x89892F x1C1B7D xE70FB1 xF02F76 xBA4B7C xE1B118 xBB6F3F x405F17 xD3ACD6 x2E7F13 xB78A12 x22E97D x738424 x5D0E06 x40A662 x0E4B34 x4AE149 x83B7C6 x96AF4C x90374C x52A4E3 x4D8530 x1CCABD xCDF95A xF952C1 x62E369 x6FD2AB x41CAAA xC48D73 x71D9D7 xF53054 x37A4BA x53D7A6 x82D74F xB26BED xC7ED83 xE9C5E4 x8B778F x1915D6 xCF7DCB xEA47DD x00908F xA61CC9 x7929C2 x68C4E1 xDEAB1B xAB972A xD0336A x2AD465 x2CDDD0 x69DFC4 xFB9C08 x11FB67 xEF9BED x4045E7 xD331D4 x1CF67D x2B9070 x67F461 x0F1505 x2AE17E x70F4E3 xFF1B33 x760CE7 x88DD4E xA8D34F x0D1245 xA5B966 xD86D1A x2A23E9 x9D43CF x9D3615 xAF60BB xFCE4EB xD10967 x1829A5 x8FBAD0 xA44544 x60F2BD xCFCEB4 x5DDBCA x9E0077 xBBB067 xDBB71B xB9F1FF x17675E x2ACD4C x5A4A14 x7E7888 x433385 x51D595 x5AC0B3 x01DA65 x91B508 xF9BA26 x976874 x97E7EB x4EB3AA x5A3296 xDE5BE5 x3C8A04 x35A513 xA18C78 x3DE3B3 x6A5AAF x93EE28 x561F28 xAECD87 xE67FA7 xA1AF7C xC6C424 x7A5DE0 x1DF7C9 x68945C xB977BC x2A97C3 xBF2031 x1E7015 x1AADD5 xFB873A x4B18FB x409970 x647BCC x7BFBFD xD0223C x9C7C22 xB347D6 xCC1C10 x1C92E2 x3880D4 x56393C x3D90CB xC8BE47 x140CF6 x4F2BDA x86AA33 xF113B9 x5014D8 x980045 x4A5BBF xDCD39F xF714FC x3A3CE3 xE3AA75 x75CEE8 xD5C3C8 x1C5644 xD4D11B x857B07 x478475 x5A6439 xC9955F xA27083 x96CEB1 x313D66,state_trait_amazon_rainforest state_trait_pantanal state_trait_terra_roxa,bg_maize_farms bg_livestock_ranches bg_coffee_plantations bg_cotton_plantations bg_banana_plantations,bg_logging=29 bg_iron_mining=18 bg_rubber=26 bg_oil_extraction=5,,
STATE_RIO_GRANDE_DO_SUL,388,cu:brazilian cu:sulista cu:afro_brazilian cu:guarani,building_subsistence_farms,xC7E5A1,x52B247,x00E2C3,x9FE393,x26F3A4,80,x7DEC91 x583BA0 x45B9DF x5F9728 x633FB2 xCC2135 x118F07 x9A598B xBEAF68 x38A72A x7600E6 x8A15FA x52B247 x1956D3 x7F701B xA950E8 x22956B x19E79D xE933B3 x26F3A4 xB88B11 xE761EB x4BBCCC x16C462 x9BDDA2 xA41E15 xD3A197 xFF2920 xC7E5A1 x4EF206 xF0F96F x8953B5 xCD5D1E x529B8E x628161 x48F668 xE17D15 x00E2C3 x9D8150 x8F1635 x783434 xE69F64 x0445FE x7678F5 x8E3579 x38328C x5F39AB xD9D235 xA787A2 x067BE3 xE5C3BD x6E0564 xED55D2 xD8696A xCD9ECD xF1B2D9 x161E6F x9FE393 x036508 x782568,state_trait_uruguay_river state_trait_pampas,bg_maize_farms bg_livestock_ranches bg_coffee_plantations bg_dye_plantations bg_tobacco_plantations bg_sugar_plantations bg_banana_plantations bg_vineyard_plantations,bg_coal_mining=28 bg_logging=11 bg_fishing=6 bg_whaling=2 bg_lead_mining=30 bg_oil_extraction=5,3064,
STATE_PARANA,389,cu:brazilian cu:paulista cu:sulista cu:guarani,building_subsistence_farms,x003689,x8A1D55,x8A1D55,x38FE72,x492CDF,40,xF98F63 x3A6B08 x32FF03 x6A63A4 xAAF4D8 x3B0630 xC4A130 x1340B9 x003689 x53CD15 xE122FE x1CF076 x946DFF xE9A1A3 x6806EF x44FB4A xB9F1A1 xDF9E45 x7B795B x6B95AD x8A1D55 xBACBB5 x5A3B50 x01887B x5CDB1F xB6F7AD xE80B69 xB989FC xA30827 xC8530D x535BBC x666C0F xA7D75D xC550D6 x38FE72 xDB9540 x966EB0 x9A966C x859E23 x492CDF x1D2749,state_trait_parana_river state_trait_terra_roxa,bg_maize_farms bg_livestock_ranches bg_coffee_plantations bg_cotton_plantations bg_dye_plantations bg_tea_plantations bg_sugar_plantations bg_banana_plantations bg_vineyard_plantations,bg_coal_mining=20 bg_logging=30 bg_fishing=3 bg_whaling=2,3064,
STATE_SANTA_CATARINA,663,cu:brazilian cu:sulista cu:guarani,building_subsistence_farms,x8A5C63,x02483B,xF3F10A,xF6A625,x2DA91C,40,x06999F x3066EF xC550DC x8D6AA3 xEB0D5F xF6A625 xC7B370 xDF5E13 x600573 x2DA91C xA88387 x9937ED xA57238 x8A5C63 x02483B x4538A5 x09803F x9DE26B xEDCD15 xF3F10A,state_trait_terra_roxa,bg_maize_farms bg_livestock_ranches bg_coffee_plantations bg_cotton_plantations bg_dye_plantations bg_tea_plantations bg_sugar_plantations bg_banana_plantations bg_vineyard_plantations,bg_coal_mining=20 bg_logging=7 bg_fishing=2 bg_whaling=2,3064,
STATE_SAO_PAULO,390,cu:brazilian cu:paulista cu:afro_brazilian,building_subsistence_farms,x544559,x9D3688,x1870F2,xD2EC89,xD7EC24,130,xCD7B15 x8D426B xCF1240 x8FB3D6 xC5C85C xA0E429 x9EAC59 x727D50 x81DA8F xC59376 x9FCD15 x7EE747 x317917 xB450CA x803B36 x53877A x298D6C x1870F2 xD7EC24 xC87548 x53CD89 x31F83B xB57BC4 x27403E xB9F859 x283F5F xA03AAD x567C72 x9C9A53 xEF2FE4 xD35977 xBF9DEB x23A418 xC06C0B x78C1FA x5C709E x09198A x479986 x94E2E8 x9D3688 xB854DD x68DC5F x544559 xDA3977 xA1C66C xD2EC89 x6D7A94 xE0C50E x21316A xFCB8BC x6AE592 xD62837 x66900C x5C09B3 x67A607 xDA0243,state_trait_parana_river state_trait_mata_atlantica state_trait_terra_roxa,bg_maize_farms bg_livestock_ranches bg_coffee_plantations bg_cotton_plantations bg_dye_plantations bg_tea_plantations bg_sugar_plantations bg_banana_plantations,bg_logging=22 bg_fishing=5 bg_rubber=10 bg_oil_extraction=5,3064,
STATE_MINAS_GERAIS,391,cu:brazilian cu:afro_brazilian,building_subsistence_farms,xE8109E,,x0B09E1,x80F01D,x755D3F,150,xBB8A73 x205DD7 xD4695B x57421B xD4B56B x9C41AD xE625EE x471944 x2445CC x8F99E5 x1F4798 x68ED0C xE8109E xEC465F x6A33B4 x773C93 x249745 xABD70F x6E0FE6 x610B23 xC72E22 x0B9B88 x7D986A xA150CA x6953FC x403955 xC41BD4 x52D36E x9D3924 xCAC8AC xCD8841 x0341D9 x92D205 x3E5151 xA1F86D xB6ECD1 x45CBB7 x1A0824 x54AA39 xB6B036 x08DE56 xDFB42B xFCDEAB x6AC98F xC671F6 xADF050 xE3578B x79D467 xF5DC62 x59E08F xCB325E x0FD8DD xA0205F xE2625E x55459C x755D3F x754F27 xB2F415 xE4EA56 x9BFE77 xCA5BB8 x332B5D x38EAE6 x3A1260 x2D9C6A x681DC8 x7BC5C4 x6B5D9F x621D0A x09A757 x565A2A x5F78DD x2F544F xF6B4D6 x410EC7 x79C205 xA91313 x1E3689 x732A6C x0B09E1 x1E0C88 x154455 x00476A xB7263E xED0F30 x8499F8 x32D141 x69C7EB x3E98D6 x96E48E x996143 x53DAE2 x605AF5 xA10512 xEAC29B xCD9F06 xFAE75E x9F0BC3 xBA7A2F x2F1BB1 x94A7F0 xF4517F x526B6D xF453D3 x7C5C64 xA601ED x1ECD15 xAD8BC9 x75C21D x6DE1F4 x80F01D x1572E5 x5FAA93 x6B6A3B x2F1439 x145524 x83D42C x007644,,bg_maize_farms bg_livestock_ranches bg_coffee_plantations bg_cotton_plantations bg_tobacco_plantations bg_sugar_plantations bg_banana_plantations,bg_gold_mining=10 bg_iron_mining=45 bg_lead_mining=30 bg_logging=24 bg_rubber=7 bg_oil_extraction=5,,
STATE_RIO_DE_JANEIRO,392,cu:brazilian cu:afro_brazilian,building_subsistence_farms,x96ACE0,xE0E888,x4E6C36,xF21572,x96728E,80,x27995A x96ACE0 x7205C6 xB97C7F x4E6C36 x3BDEE1 x58C1DF xE0E888 x258421 x8350FC xAFC26F x9FCD89 x9555DE x96728E xF21572 x1FCD89,state_trait_mata_atlantica,bg_maize_farms bg_livestock_ranches bg_coffee_plantations bg_dye_plantations bg_tea_plantations bg_sugar_plantations bg_banana_plantations,bg_logging=9 bg_fishing=9 bg_whaling=4 bg_rubber=7,3064,
STATE_BAHIA,393,cu:brazilian cu:nordestino cu:afro_brazilian cu:tupinamba,building_subsistence_farms,x4695F8,xB7E216,x38A03A,xC98973,x37B9C5,80,xC0A0B0 x2279E3 xF73ED8 x7E509E x016130 xBAF5ED xE12B7C x4AF7C8 x3A8208 xE99B6E x37B9C5 x65379B x9F1A7B x713F9F x55D55B x08D913 x48294E x228555 xA8B81A xC5726D x6C3E82 x7B8B0E x509B9E xEDADB5 xF4C2E7 x33F61D x733EAC x6315A5 xDE21D5 x34C823 x38A03A x9F0D89 x5600D0 x58572E xC17088 x3369F5 x025628 x66324B x207CE0 xCF4626 x1C7DFB xC75389 x3FACEF x59F644 x2C9AD0 x245E92 xA50B53 x678D99 x6BE72F x01A0B0 xCD2944 xE591B2 xD718CA xB7E216 xAB64BE xBA6AE1 x96C812 x69C0E7 xBD2EB0 x14A31C xF43955 x6AE5BE x5D9035 x2D4A45 x193207 xDD7987 x4A745C x68BC7B x4265E6 xA3787D x46FB25 xB6FBFE xC0A030 x70B2BA xC19893 xAEAB39 x2B7D35 x90952B x38FAEB x09156C x77A01D xD1F9DF xD1B2F6 x230994 x4CB52E x58FB40 x6AB640 x91DEFC x04C218 xC53CEE x9B2FF2 x3A974D xBB3FF6 xA6004D x3BA836 xD8E6AC x7535C2 x901346 xC89A3F xC98973 x4695F8 x25070C x10A0E2 xD9221E xB6AE54 x354843 xCF7B13 xACF4BA x412FFC x694D1D,state_trait_reconcavo state_trait_mata_atlantica state_trait_sertao,bg_maize_farms bg_livestock_ranches bg_coffee_plantations bg_tobacco_plantations bg_sugar_plantations bg_banana_plantations,bg_iron_mining=15 bg_logging=18 bg_fishing=8 bg_rubber=3,3063,
STATE_RIO_GRANDE_DO_NORTE,394,cu:brazilian cu:nordestino cu:afro_brazilian cu:tupinamba,building_subsistence_farms,xB1D72A,x5DCFF3,x5DCFF3,x604190,x6E0A83,30,xDC9F66 x37F7DE xED0C0B x563E55 xAD0128 xB1D72A x6E0A83 x5DCFF3 x604190,state_trait_sertao state_trait_mata_atlantica,bg_maize_farms bg_livestock_ranches bg_cotton_plantations bg_tobacco_plantations bg_sugar_plantations bg_banana_plantations,bg_logging=7 bg_fishing=4 bg_rubber=2,3063,
STATE_CEARA,661,cu:brazilian cu:nordestino cu:afro_brazilian cu:tupinamba,building_subsistence_farms,x140E0C,xA6BA83,xED5CF9,x469A7C,x4C763A,30,x72A418 x2B8A36 x85E12F x67D67F x510F08 xD95159 x9C9F0B xA202FC xA6BA83 x032EA0 xE29237 x50BC85 x0CB7A9 x0DFF9A x140E0C xD54255 x23A1AB x3AE396 xA28EF1 x835C1F x915F53 x0A925F xBE1280 x4C763A xCB19E2 xE04111 x469A7C xED5CF9,state_trait_sertao,bg_maize_farms bg_livestock_ranches bg_cotton_plantations bg_tobacco_plantations bg_sugar_plantations bg_banana_plantations,bg_iron_mining=18 bg_logging=7 bg_fishing=3 bg_rubber=3,3063,
STATE_PIAUI,660,cu:brazilian cu:nordestino cu:afro_brazilian cu:tupinamba,building_subsistence_farms,x14F661,xB169D2,xF71214,xA33C32,x772A8C,30,xA4E24B x042D0E x07B5EB x735527 x920A8F xA8B0C0 xAB18E1 x584067 xCA2BC6 x88F401 x7DCBC3 x91AB15 x8564C7 x8A4B48 xD621B3 xA33C32 xDCFBF2 xC74E19 x189F0F xA0C090 x52B7ED xAB0B29 xE39C8B xB5C4BF xC688FC xF71214 x0BDBE6 xB634E7 x8DF511 x361174 x772A8C xDA2527 xB355EE x89AFD6 xB169D2 x83E18C xF58072 x21C090 x506683 xA9AA6B xCE8F26 x69BE90 xF07D68 x0DE512 xCE40A2 x14F661 x66681E x044CF8 x68A97F xB831D5,state_trait_sertao,bg_maize_farms bg_livestock_ranches bg_cotton_plantations bg_tobacco_plantations bg_sugar_plantations bg_banana_plantations,bg_iron_mining=36 bg_logging=14 bg_fishing=7 bg_rubber=4,3063,
STATE_PARAIBA,662,cu:brazilian cu:nordestino cu:afro_brazilian,building_subsistence_farms,x1A2590,xB20898,xCCF195,x5F988B,xF7C27D,50,x516DE8 xA00150 x5F988B x594558 xEF30C9 xB20898 x1A2590 xCCF195 xF7C27D,state_trait_sertao state_trait_mata_atlantica,bg_maize_farms bg_livestock_ranches bg_cotton_plantations bg_tobacco_plantations bg_sugar_plantations bg_banana_plantations,bg_logging=4 bg_fishing=2 bg_rubber=1,3063,
STATE_PERNAMBUCO,395,cu:brazilian cu:nordestino cu:afro_brazilian,building_subsistence_farms,x0E7CA9,xC0A070,x26F1F5,x1A21F3,x1A21F3,60,x7BA55B x4C7639 x8ED4A6 xA04868 x3DBD72 x60C011 x937969 xC4D392 x218050 x5408F3 x69F57B xFAA9EB x6BB748 x0FC0EC x344DF2 x30CFD0 x3A24E6 x781B63 x8941F9 xC0A070 x0F585E x0E7CA9 x0973C9 x124BA3 x102F7B x756819 x1A21F3 xA08050 x26F1F5,state_trait_sertao state_trait_mata_atlantica,bg_maize_farms bg_livestock_ranches bg_coffee_plantations bg_cotton_plantations bg_tobacco_plantations bg_sugar_plantations bg_banana_plantations,bg_logging=5 bg_fishing=3 bg_rubber=2,3063,
STATE_NEJD,398,cu:arab,building_subsistence_pastures,xEB66C8,x04600E,x3F4AE7,x0F7462,x04600E,10,x0F7462 x04756B x82AF5D xB3E853 x7A9AF7 x816D47 x416A9E x317BEE x6EA51D x468626 x5FA64F x8CCFC9 x4B6758 xC49ED2 xDD2A56 x6946FC xC88610 x13E2EE x9AC0EF x28AB45 xF6BC1D x74B16E x18536F x71E27F xECF47B x7AAB57 xC5E0C7 x0A1C72 xD8F2D3 x4DE08D x2B1EB3 x5461E0 x90AE99 x443432 x701160 xFB9491 x0EE414 xB3966A x0276AD xFB02EE xEBCF1F xE8DCBA x7FEB87 x788181 xCC7D14 x014B90 x72CB0D x1411DE x6A104D x70AFC0 x922E92 x753E9E xAEAA42 x8D6BC4 x669166 x8263B3 x96A809 xFE9B94 x52847C xD2725A x91E56C x250B0E xDC89F7 xAC17D9 x94933E x736EC1 xE92E2D x72129E xAB3869 xCA21E2 xBA5612 x3B0975 xB0D0A0 x87117C x82D00F x6C493A xD41D69 x2483AB x0065FA x3554CB x5023B3 x92BE4B x3F4AE7 x3EF543 xEA412C x85C635 x717C19 xF77056 x43837A x2387F9 x43DB23 xCEC01C xA442E6 xEB66C8 x30E29D x5F7B8A x445868 x04600E x142509 x60AB0A xECABD7 x586525 xE83C08 xF26B5E x1FA718 x54F127 xEDF7AC xEA70D2 x382FAD xFEDA9C x765651 x001A99 x48F325 x8ACAD4 x9C0490 xDCC93F x08E6CF x063D99 x0ACC6B x2DA603 xE8809E x4FD8C9 x130065 xFA46C5 x3445FA x7866FA xF7CA2B xD150BE x7555A8 xC98450 x1E06DA xE533FB x090696 xE834B6 x08A8B0 xD54924 x7AA367 x6BC246 x93D43A xA001BF xDFF432 x5D87C7 xBFB998 x371FC4 xE5E695 xEB098E xD74E77 xE2051D xBA637E x5C2C37 x3BB2E2 x4ADF4E x767161 xA96ED6 x50903A x736469 x030A29 x78581D x81AD79 xA3248D x422C6A xA52567 x712029 x6CDC54 xB01160 xE03651 xABB380 xD5868B x536B7A x4321AD x03AD52 x0835E8 xD5DCA6 x2255C1 x6F3B7D x03B8A4 xC62CC1 x821346,state_trait_arabian_desert,bg_livestock_ranches,bg_fishing=4 bg_oil_extraction=60,3046,
STATE_OMAN,399,cu:arab,building_subsistence_pastures,x70519F,xBC6325,xDEB75C,xB6755D,x395325,10,x13506D xB8D035 x937BB2 xB6FBDA x3AFE0D x07D89B xAAFA29 xB82286 xBC6325 x6E2CE7 xD0D18E x68646C xF44B1E x093AC3 xB6755D xE4E126 xCD06CE x030A95 x79A9F3 xEDE86E x17CD85 x2DB9C1 x794443 x7BE5F4 xBFD3D7 x3C2FE8 xEF50A0 xF963C3 x075D78 x59D849 x42A960 xF89153 xB70CA0 x84FDD6 x00BADA x5FCC2E x377D71 x0289EB x05983E x5AF663 xF7E8FC xC1BD52 x8BC60B x2EDA6E x1B25E6 x8941AF xA3015F xDEB75C xEFD0A0 xDEE039 x06581E x02FBFB xF656B5 x395325 x48AF9C xCB50CF xD9AF1E x70519F x5627A0 x85E141 x1EA1F1 x8BA0D5 x757C65 xC273D0 x85D4B9 xFD7FD6 x589BAF xC790A2,,bg_livestock_ranches bg_coffee_plantations bg_tobacco_plantations,bg_fishing=10 bg_oil_extraction=20,3048,
STATE_ABU_DHABI,400,cu:arab,building_subsistence_pastures,x505AE0,x65A581,xF0D021,x2768F8,x0DC972,5,x28D126 x0DC972 x723F1D xD12977 xEF5020 x4D3B30 x8C6854 xFF7473 x1830A7 xF0D021 xE8E0A4 x65A581 xA9240B x505AE0 x2768F8 x69B568 xC9472E x70D020 x631F32,,bg_livestock_ranches bg_tobacco_plantations,bg_fishing=4 bg_oil_extraction=80,3046,x505AE0 x2768F8 xEF5020 
STATE_YEMEN,401,cu:arab,building_subsistence_pastures,x319060,x9EDF3C,xD6CC22,x49FCAB,x034B03,70,x6D2F95 x8BF4B8 x3D1674 xCF6C49 xC09525 x8436FE x02B35C x0C7E0C x7EC879 x68B524 xFE5027 x567A83 x00E3EF x1C7B77 x314190 x5C91FE x657048 x308FDF x843C65 x95D64E x0B9A27 x346541 xB090E0 xDFA579 x5DF9FC xE5892F x3D86FC xB010DF x9D8A78 x2BD409 x1A7BB0 x8B1488 xDD033C x37058F xA05CB5 x2197EF xAD1CE2 x84FA60 xF86F58 xEF2E43 x30A3E2 x075453 xA0540A x895FE6 xDD732E x6BD0A9 x9D6547 x9E941B x49FCAB x8D6307 xFA0283 x625380 x299C0F x5F3582 x8E96A7 x8D121D x2A9E89 x75D341 x90602A x2576C1 x2975A3 xCF401E xA1AAB0 x02F9FF x54840B xD3F276 x3D7345 xA2FDFA xB8A8D2 xB08F60 x6290E6 x872CEB xE5DF3B xB79DED xBDEA27 x60DFF9 x9EDF3C x7C3EA9 xF385EB x672267 x319060 xD6CC22 xCF61E1 xBAA208 xC790E8 x034B03 xBB387A,,bg_wheat_farms bg_livestock_ranches bg_coffee_plantations bg_tobacco_plantations,bg_lead_mining=12 bg_fishing=9 bg_oil_extraction=20,3047,x567A83 xE5892F x02F9FF x7EC879 x625380 x9D8A78 xEF2E43 xBB387A xCF6C49 x7C3EA9 xFE5027 x68B524 xE5DF3B x1A7BB0 x2576C1 xCF401E x49FCAB x6290E6 xF86F58 x84FA60 x8B1488 x075453 x00E3EF xB79DED x9E941B x034B03 x8436FE 
STATE_HEDJAZ,402,cu:arab,building_subsistence_pastures,xE19850,x862801,x5F15CE,x314E1E,x2999ED,20,xBB2219 x5DA23F xBBA7D8 x24FBED x9D05B5 xADCFD1 xCEC06C x694321 x7E1168 xCE4CD0 x6DE5B5 xA8EF8C x61CFA0 xA1824A x50A387 x7CE787 xD128E6 xB2A43B xB090A0 x56AD8A x5F15CE xAF3276 xBB9BB6 x3B598C xF5C539 x1EBD1A x1B7D77 x6DECD7 x12C743 x5CBEA7 xD24798 xDF5580 xECA39C x6AB15B xE2A4DE xA3FA9D x6E30A8 x74CB6D x04F7B6 x8BF770 x21BF48 x60CD79 xE4A66C x1DBFE3 x5A8CB9 x93BDD6 x2B5B11 x05AA56 x80B1A9 xF9520D x3BE5E7 x21EDF5 xE78A14 x27A2A8 x490DFA xE4415E xEEB4B7 x1BC05F x28DBD5 x778137 x0521C1 xADF397 xDD0665 xF4D889 x862801 x75C3D2 xE6B022 xE463A6 x5DF095 x4F8C15 x6809FA x60A82A x189DA8 x926BB8 xDAF133 x034F87 x87AE0B xB47D47 x3090A0 x8DCF10 xE19850 x9DCEC5 xE5D28A x226FAA xA657F7 x314E1E x2999ED x74B86E x46CB97 xA81C83 x7FB9EE x292DD7 x96DD61 x73D602 xC6CF64 xBB3419 x91C7AF x01B53C x521E15 x8DED0C x9BC8FF xCD06B6 xE49A74 x320615 xE0B808,state_trait_tihamah,bg_livestock_ranches,bg_sulfur_mining=28 bg_fishing=5,3047,
STATE_HAIL,403,cu:arab,building_subsistence_pastures,x389704,x4C5D5F,x4C5D5F,x53215C,x920B4A,5,x733357 x42D850 x946FD4 x388A84 x44074C x881873 x8D66EA x2BC2EE xDF5AD9 x531544 x90E0EA x00B021 x458484 x332989 xB3FC59 x54B461 x6C593D x7DA074 x5F4303 x5CB1D1 x53215C x28DBAD xEBBF58 xAC7DDC x8256C9 x460D09 xCB37B1 xE92697 x9F049F xA04148 xA0D060 x77A913 x4CF20D xA7B102 xA5E10E x3E4014 x7163A1 x4B8848 xF14451 xA81C4A x83A8BC x5BA9F3 x71291D x16AA3B xDA2107 x90776F xB77CA8 x2937E4 x0030A0 x2BCAA5 xE9E209 x0E606A x1FF559 xDF5AFC xA60DFE xCCA55B xA18F1A x130CEC xACDA6F x405F10 xDCA1DD xF163D2 xAAC851 x94ADBF x1BC279 xB3B3AE x461557 x738496 x3068DF x401521 xE341F7 xE65A5E x3698B6 xE2AE6A x93179D x76F2F5 xA1AD00 x2EA1C0 x46784B x92CA55 x6090E0 x1C3F80 xBA976C x328E22 x3FEADD x0E3333 xF94BA1 x1AFF99 x50A5AD x609720 x0972E0 x7B6B4D xB66B21 xD0C6ED x48E404 xDD224F xB9C9EB xEFB342 x949F2A xE0D0E0 x5A986D x69D7E7 xCA15F6 x081DD4 x3B179D x6910E2 x73246F x705120 x803121 xA37483 x5CC6DD x754541 x011A2F x84592D x28C1E8 x30EBD1 x920B4A x1D96F8 xB5E66A xA0251B xD088C8 x68BA3E x1332B9 xA4E920 x46E03C x68A578 x01E950 x11A9A4 x87F943 x760116 x57E5FC xF8FF73 x48DC3C xB011A0 x6C8E49 xEF8A47 x9BD6E3 x9CED6B x217576 x8582F8 x4C5D5F xA2B74B xB4CC55 xDD5764 x5AAB63 x82B24D xCC9EF0 x059E9F x2F8925 xB78BC7 x2BAA0A x5A6200 x570586 xE15684 x908AEA xEF6A66 x1CF62E x3F8A4B x9FE32C x30EFBE x336DA5 x8241B7 xF85497 x27DDAC xD9A997 xB46AF9 xE8DCB1 xC1AFC6 x5FBEAB x389704 xA9C5FE xF6C5D3 x488838 x91BB79 x203F3E xCB2408 x307F57 x8229D9 x2164B9 x5ABE79,state_trait_arabian_desert,bg_livestock_ranches,bg_fishing=2,3046,x4C5D5F x705120 x920B4A xCB2408 xEF8A47 x16AA3B x1BC279 x2BAA0A x4B8848 x90E0EA x3E4014 x7DA074 x2BCAA5 xDD5764 x28C1E8 x83A8BC xCCA55B 
STATE_CYPRUS,404,cu:turkish cu:greek,building_subsistence_farms,x40B020,xBF3020,x79685E,,,9,xBF3020 x79685E x40B020,,bg_wheat_farms bg_livestock_ranches bg_cotton_plantations bg_banana_plantations bg_vineyard_plantations,bg_logging=2 bg_fishing=5,3034,
STATE_TRANSJORDAN,405,cu:mashriqi cu:arab,building_subsistence_pastures,xC2B483,xE050E0,x720E3F,x104A1B,x60D0E0,5,x720E3F x599378 xC2B483 xE050E0 x32C1E8 xA25988 x104A1B x60D0E0 x5BDBD7 x0C8C1E,,bg_livestock_ranches,bg_logging=2,3047,
STATE_PALESTINE,406,cu:mashriqi,building_subsistence_farms,xC9CBC0,x605060,x60D060,xE05060,x365E8F,30,x136A0C x0EC997 xE05060 x365E8F x60D060 x605060 xE0D060 xC9CBC0,,bg_millet_farms bg_livestock_ranches bg_cotton_plantations bg_silk_plantations bg_tobacco_plantations bg_banana_plantations bg_vineyard_plantations,bg_iron_mining=24 bg_logging=5 bg_fishing=4,3034,
